number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000765,Active,TRUE,5,0,9,TRUE,Caller 3729,?,01-03-2016 14:39,Created by 89,01-03-2016 14:44,Updated by 213,11-03-2016 12:19,Phone,Location 112,Category 9,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17-03-2016 08:41,24-03-2016 18:59
INC0000765,Active,TRUE,5,0,10,TRUE,Caller 3729,?,01-03-2016 14:39,Created by 89,01-03-2016 14:44,Updated by 915,14-03-2016 09:52,Phone,Location 112,Category 9,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17-03-2016 08:41,24-03-2016 18:59
INC0000765,Active,TRUE,6,0,11,TRUE,Caller 3729,?,01-03-2016 14:39,Created by 89,01-03-2016 14:44,Updated by 915,14-03-2016 09:53,Phone,Location 112,Category 9,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17-03-2016 08:41,24-03-2016 18:59
INC0000765,Active,TRUE,6,0,12,TRUE,Caller 3729,?,01-03-2016 14:39,Created by 89,01-03-2016 14:44,Updated by 859,15-03-2016 10:00,Phone,Location 112,Category 9,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17-03-2016 08:41,24-03-2016 18:59
INC0000765,Active,TRUE,7,0,13,TRUE,Caller 3729,?,01-03-2016 14:39,Created by 89,01-03-2016 14:44,Updated by 859,15-03-2016 10:01,Phone,Location 112,Category 9,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17-03-2016 08:41,24-03-2016 18:59
INC0000765,Awaiting User Info,TRUE,7,0,14,TRUE,Caller 3729,?,01-03-2016 14:39,Created by 89,01-03-2016 14:44,Updated by 213,15-03-2016 10:54,Phone,Location 112,Category 9,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17-03-2016 08:41,24-03-2016 18:59
INC0000765,Awaiting User Info,TRUE,7,0,15,TRUE,Caller 3729,?,01-03-2016 14:39,Created by 89,01-03-2016 14:44,Updated by 213,15-03-2016 10:54,Phone,Location 112,Category 9,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17-03-2016 08:41,24-03-2016 18:59
INC0000765,Awaiting User Info,TRUE,7,0,16,TRUE,Caller 3729,?,01-03-2016 14:39,Created by 89,01-03-2016 14:44,Updated by 213,17-03-2016 08:41,Phone,Location 112,Category 9,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17-03-2016 08:41,24-03-2016 18:59
INC0000765,Resolved,TRUE,7,0,17,TRUE,Caller 3729,?,01-03-2016 14:39,Created by 89,01-03-2016 14:44,Updated by 213,17-03-2016 08:41,Phone,Location 112,Category 9,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17-03-2016 08:41,24-03-2016 18:59
INC0000765,Closed,FALSE,7,0,18,FALSE,Caller 3729,?,01-03-2016 14:39,Created by 89,01-03-2016 14:44,Updated by 908,24-03-2016 18:59,Phone,Location 112,Category 9,Subcategory 164,Symptom 134,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 53,17-03-2016 08:41,24-03-2016 18:59
INC0000767,New,TRUE,0,0,0,TRUE,Caller 5131,?,01-03-2016 14:40,Created by 18,01-03-2016 14:48,Updated by 77,01-03-2016 14:48,Phone,Location 161,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 253,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 231,04-03-2016 12:00,09-03-2016 13:00
INC0000767,New,TRUE,1,0,1,TRUE,Caller 5131,?,01-03-2016 14:40,Created by 18,01-03-2016 14:48,Updated by 727,03-03-2016 17:26,Phone,Location 161,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 231,04-03-2016 12:00,09-03-2016 13:00
INC0000767,Active,TRUE,1,0,2,TRUE,Caller 5131,?,01-03-2016 14:40,Created by 18,01-03-2016 14:48,Updated by 332,04-03-2016 07:55,Phone,Location 161,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 231,04-03-2016 12:00,09-03-2016 13:00
INC0000767,Active,TRUE,1,0,3,TRUE,Caller 5131,?,01-03-2016 14:40,Created by 18,01-03-2016 14:48,Updated by 994,04-03-2016 08:22,Phone,Location 161,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 231,04-03-2016 12:00,09-03-2016 13:00
INC0000767,Active,TRUE,1,0,4,TRUE,Caller 5131,?,01-03-2016 14:40,Created by 18,01-03-2016 14:48,Updated by 994,04-03-2016 09:15,Phone,Location 161,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 231,04-03-2016 12:00,09-03-2016 13:00
INC0000767,Active,TRUE,1,0,5,TRUE,Caller 5131,?,01-03-2016 14:40,Created by 18,01-03-2016 14:48,Updated by 994,04-03-2016 09:39,Phone,Location 161,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 231,04-03-2016 12:00,09-03-2016 13:00
INC0000767,Awaiting User Info,TRUE,1,0,6,TRUE,Caller 5131,?,01-03-2016 14:40,Created by 18,01-03-2016 14:48,Updated by 994,04-03-2016 09:39,Phone,Location 161,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 231,04-03-2016 12:00,09-03-2016 13:00
INC0000767,Awaiting User Info,TRUE,1,0,7,TRUE,Caller 5131,?,01-03-2016 14:40,Created by 18,01-03-2016 14:48,Updated by 994,04-03-2016 11:59,Phone,Location 161,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 231,04-03-2016 12:00,09-03-2016 13:00
INC0000767,Resolved,TRUE,1,0,8,TRUE,Caller 5131,?,01-03-2016 14:40,Created by 18,01-03-2016 14:48,Updated by 994,04-03-2016 12:00,Phone,Location 161,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 231,04-03-2016 12:00,09-03-2016 13:00
INC0000767,Closed,FALSE,1,0,9,TRUE,Caller 5131,?,01-03-2016 14:40,Created by 18,01-03-2016 14:48,Updated by 908,09-03-2016 13:00,Phone,Location 161,Category 26,Subcategory 175,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 253,TRUE,FALSE,Do Not Notify,?,?,?,?,code 11,Resolved by 231,04-03-2016 12:00,09-03-2016 13:00
INC0000768,New,TRUE,0,0,0,TRUE,Caller 3764,Opened by  301,01-03-2016 14:41,?,?,Updated by 908,01-03-2016 14:41,Phone,Location 161,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 24,04-03-2016 19:00,09-03-2016 20:00
INC0000768,New,TRUE,1,0,1,TRUE,Caller 3764,Opened by  301,01-03-2016 14:41,?,?,Updated by 746,02-03-2016 02:08,Phone,Location 161,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 24,04-03-2016 19:00,09-03-2016 20:00
INC0000768,New,TRUE,1,0,2,TRUE,Caller 3764,Opened by  301,01-03-2016 14:41,?,?,Updated by 874,04-03-2016 16:35,Phone,Location 161,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 24,04-03-2016 19:00,09-03-2016 20:00
INC0000768,New,TRUE,2,0,3,TRUE,Caller 3764,Opened by  301,01-03-2016 14:41,?,?,Updated by 874,04-03-2016 16:36,Phone,Location 161,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 24,04-03-2016 19:00,09-03-2016 20:00
INC0000768,New,TRUE,3,0,4,TRUE,Caller 3764,Opened by  301,01-03-2016 14:41,?,?,Updated by 727,04-03-2016 17:23,Phone,Location 161,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 24,04-03-2016 19:00,09-03-2016 20:00
INC0000768,New,TRUE,4,0,5,TRUE,Caller 3764,Opened by  301,01-03-2016 14:41,?,?,Updated by 874,04-03-2016 17:30,Phone,Location 161,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 24,04-03-2016 19:00,09-03-2016 20:00
INC0000768,New,TRUE,4,0,6,TRUE,Caller 3764,Opened by  301,01-03-2016 14:41,?,?,Updated by 111,04-03-2016 18:47,Phone,Location 161,Category 40,Subcategory 44,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 24,04-03-2016 19:00,09-03-2016 20:00
INC0000768,Resolved,TRUE,4,0,7,TRUE,Caller 3764,Opened by  301,01-03-2016 14:41,?,?,Updated by 111,04-03-2016 19:00,Phone,Location 161,Category 40,Subcategory 44,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 24,04-03-2016 19:00,09-03-2016 20:00
INC0000768,Closed,FALSE,4,0,8,TRUE,Caller 3764,Opened by  301,01-03-2016 14:41,?,?,Updated by 908,09-03-2016 20:00,Phone,Location 161,Category 40,Subcategory 44,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 24,04-03-2016 19:00,09-03-2016 20:00
INC0000769,New,TRUE,0,0,0,TRUE,Caller 5626,Opened by  536,01-03-2016 14:43,Created by 233,01-03-2016 14:46,Updated by 994,01-03-2016 14:46,Phone,Location 161,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 208,04-03-2016 16:47,09-03-2016 17:00
INC0000769,New,TRUE,1,0,1,TRUE,Caller 5626,Opened by  536,01-03-2016 14:43,Created by 233,01-03-2016 14:46,Updated by 746,02-03-2016 02:36,Phone,Location 161,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 208,04-03-2016 16:47,09-03-2016 17:00
INC0000769,Active,TRUE,2,0,2,TRUE,Caller 5626,Opened by  536,01-03-2016 14:43,Created by 233,01-03-2016 14:46,Updated by 994,02-03-2016 09:05,Phone,Location 161,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,Resolver 229,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 208,04-03-2016 16:47,09-03-2016 17:00
INC0000769,Active,TRUE,2,0,3,TRUE,Caller 5626,Opened by  536,01-03-2016 14:43,Created by 233,01-03-2016 14:46,Updated by 994,03-03-2016 08:50,Phone,Location 161,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 208,04-03-2016 16:47,09-03-2016 17:00
INC0000769,Active,TRUE,2,0,4,TRUE,Caller 5626,Opened by  536,01-03-2016 14:43,Created by 233,01-03-2016 14:46,Updated by 874,04-03-2016 16:46,Phone,Location 161,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 208,04-03-2016 16:47,09-03-2016 17:00
INC0000769,Resolved,TRUE,2,0,5,TRUE,Caller 5626,Opened by  536,01-03-2016 14:43,Created by 233,01-03-2016 14:46,Updated by 874,04-03-2016 16:47,Phone,Location 161,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 208,04-03-2016 16:47,09-03-2016 17:00
INC0000769,Closed,FALSE,2,0,6,TRUE,Caller 5626,Opened by  536,01-03-2016 14:43,Created by 233,01-03-2016 14:46,Updated by 908,09-03-2016 17:00,Phone,Location 161,Category 23,Subcategory 75,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 54,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 7,Resolved by 208,04-03-2016 16:47,09-03-2016 17:00
INC0000771,New,TRUE,0,0,0,TRUE,Caller 1241,Opened by  386,01-03-2016 14:46,Created by 167,01-03-2016 14:52,Updated by 723,01-03-2016 14:52,Phone,Location 51,Category 44,Subcategory 54,?,?,1 - High,1 - High,1 - Critical,Group 5,Resolver 237,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 216,07-04-2016 08:29,12-04-2016 08:59
INC0000771,New,TRUE,0,0,2,TRUE,Caller 1241,Opened by  386,01-03-2016 14:46,Created by 167,01-03-2016 14:52,Updated by 164,01-03-2016 16:06,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 237,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 216,07-04-2016 08:29,12-04-2016 08:59
INC0000771,Active,TRUE,0,0,3,TRUE,Caller 1241,Opened by  386,01-03-2016 14:46,Created by 167,01-03-2016 14:52,Updated by 653,01-03-2016 16:29,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 237,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 216,07-04-2016 08:29,12-04-2016 08:59
INC0000771,Active,TRUE,0,0,4,TRUE,Caller 1241,Opened by  386,01-03-2016 14:46,Created by 167,01-03-2016 14:52,Updated by 929,01-03-2016 17:47,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 237,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 216,07-04-2016 08:29,12-04-2016 08:59
INC0000771,Active,TRUE,0,0,10,TRUE,Caller 1241,Opened by  386,01-03-2016 14:46,Created by 167,01-03-2016 14:52,Updated by 929,17-03-2016 14:51,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 237,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 216,07-04-2016 08:29,12-04-2016 08:59
INC0000771,Active,TRUE,0,0,11,TRUE,Caller 1241,Opened by  386,01-03-2016 14:46,Created by 167,01-03-2016 14:52,Updated by 929,17-03-2016 14:51,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 237,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 216,07-04-2016 08:29,12-04-2016 08:59
INC0000771,Resolved,TRUE,0,0,18,TRUE,Caller 1241,Opened by  386,01-03-2016 14:46,Created by 167,01-03-2016 14:52,Updated by 929,07-04-2016 08:29,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 237,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 216,07-04-2016 08:29,12-04-2016 08:59
INC0000771,Closed,FALSE,0,0,19,FALSE,Caller 1241,Opened by  386,01-03-2016 14:46,Created by 167,01-03-2016 14:52,Updated by 908,12-04-2016 08:59,Phone,Location 51,Category 44,Subcategory 54,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 237,TRUE,TRUE,Do Not Notify,?,?,?,?,code 6,Resolved by 216,07-04-2016 08:29,12-04-2016 08:59
INC0000772,New,TRUE,0,0,0,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 77,01-03-2016 15:02,Phone,Location 93,Category 26,Subcategory 164,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 234,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,New,TRUE,1,0,1,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 750,01-03-2016 19:34,Phone,Location 93,Category 26,Subcategory 164,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 234,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,New,TRUE,1,0,2,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 241,02-03-2016 10:43,Phone,Location 93,Category 26,Subcategory 164,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 234,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Awaiting User Info,TRUE,1,0,3,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 241,02-03-2016 10:44,Phone,Location 93,Category 26,Subcategory 164,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 234,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Awaiting User Info,TRUE,2,0,4,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 241,02-03-2016 16:25,Phone,Location 93,Category 26,Subcategory 164,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 67,Resolver 234,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Awaiting User Info,TRUE,3,0,5,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 695,03-03-2016 16:28,Phone,Location 93,Category 26,Subcategory 164,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 234,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Awaiting User Info,TRUE,4,0,6,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 551,04-03-2016 12:31,Phone,Location 93,Category 26,Subcategory 164,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 234,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Awaiting User Info,TRUE,4,0,9,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 833,11-03-2016 12:08,Phone,Location 93,Category 26,Subcategory 164,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Awaiting User Info,TRUE,4,0,10,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 833,11-03-2016 15:25,Phone,Location 93,Category 26,Subcategory 164,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Awaiting User Info,TRUE,4,0,15,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 833,14-03-2016 10:17,Phone,Location 93,Category 26,Subcategory 164,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Awaiting User Info,TRUE,5,0,16,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 833,14-03-2016 10:18,Phone,Location 93,Category 26,Subcategory 164,Symptom 296,?,2 - Medium,2 - Medium,3 - Moderate,Group 67,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Awaiting User Info,TRUE,6,0,17,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 695,14-03-2016 10:58,Phone,Location 93,Category 44,Subcategory 65,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Awaiting User Info,TRUE,7,0,18,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 164,14-03-2016 16:32,Phone,Location 93,Category 46,Subcategory 245,Symptom 266,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Awaiting User Info,TRUE,7,0,19,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 926,14-03-2016 17:59,Phone,Location 93,Category 46,Subcategory 245,Symptom 266,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Resolved,TRUE,7,0,20,TRUE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 926,15-03-2016 14:30,Phone,Location 93,Category 46,Subcategory 245,Symptom 266,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000772,Closed,FALSE,7,0,21,FALSE,Caller 1141,?,01-03-2016 14:49,Created by 18,01-03-2016 15:02,Updated by 908,24-03-2016 18:59,Phone,Location 93,Category 46,Subcategory 245,Symptom 266,?,2 - Medium,2 - Medium,3 - Moderate,Group 57,Resolver 234,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 213,15-03-2016 14:30,24-03-2016 18:59
INC0000773,New,TRUE,0,0,0,TRUE,Caller 294,Opened by  55,01-03-2016 14:50,?,?,Updated by 908,01-03-2016 14:50,Phone,Location 204,Category 53,Subcategory 173,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10-03-2016 11:22,24-03-2016 18:50
INC0000773,New,TRUE,1,0,1,TRUE,Caller 294,Opened by  55,01-03-2016 14:50,?,?,Updated by 859,04-03-2016 13:49,Phone,Location 204,Category 53,Subcategory 173,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10-03-2016 11:22,24-03-2016 18:50
INC0000773,Active,TRUE,1,0,2,TRUE,Caller 294,Opened by  55,01-03-2016 14:50,?,?,Updated by 755,04-03-2016 15:15,Phone,Location 204,Category 53,Subcategory 173,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10-03-2016 11:22,24-03-2016 18:50
INC0000773,Active,TRUE,1,0,4,TRUE,Caller 294,Opened by  55,01-03-2016 14:50,?,?,Updated by 533,10-03-2016 11:22,Phone,Location 204,Category 53,Subcategory 173,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10-03-2016 11:22,24-03-2016 18:50
INC0000773,Resolved,TRUE,1,0,5,TRUE,Caller 294,Opened by  55,01-03-2016 14:50,?,?,Updated by 533,10-03-2016 11:22,Phone,Location 204,Category 53,Subcategory 173,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10-03-2016 11:22,24-03-2016 18:50
INC0000773,Closed,FALSE,1,0,6,FALSE,Caller 294,Opened by  55,01-03-2016 14:50,?,?,Updated by 908,24-03-2016 18:50,Phone,Location 204,Category 53,Subcategory 173,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,TRUE,FALSE,Do Not Notify,?,?,?,?,code 6,Resolved by 180,10-03-2016 11:22,24-03-2016 18:50
INC0000774,New,TRUE,0,0,0,TRUE,Caller 3166,?,01-03-2016 14:51,?,?,Updated by 908,01-03-2016 14:51,Phone,Location 161,Category 47,Subcategory 164,Symptom 37,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 170,03-03-2016 17:38,08-03-2016 18:00
INC0000774,New,TRUE,1,0,1,TRUE,Caller 3166,?,01-03-2016 14:51,?,?,Updated by 746,02-03-2016 02:35,Phone,Location 161,Category 47,Subcategory 164,Symptom 37,?,2 - Medium,2 - Medium,3 - Moderate,Group 49,?,TRUE,FALSE,Do Not Notify,?,?,?,?,code 8,Resolved by 170,03-03-2016 17:38,08-03-2016 18:00
